Date,Open,High,Low,Close,Adj Close,Volume
2019-04-01,7450.810059,7481.839844,7422.439941,7478.419922,7478.419922,2230050000
2019-04-02,7473.509766,7507.049805,7461.509766,7499.640137,7499.640137,2123250000
2019-04-03,7538.169922,7589.689941,7520.399902,7544.970215,7544.970215,2509630000
2019-04-04,7542.160156,7571.129883,7496.299805,7540.569824,7540.569824,2152640000
2019-04-05,7564.270020,7581.899902,7554.910156,7578.839844,7578.839844,2157050000
2019-04-08,7565.060059,7602.080078,7536.419922,7599.740234,7599.740234,2075550000
2019-04-09,7571.879883,7596.750000,7555.620117,7568.490234,7568.490234,2078800000
2019-04-10,7581.390137,7613.410156,7573.279785,7611.490234,7611.490234,2012290000
2019-04-11,7621.399902,7621.399902,7580.709961,7594.890137,7594.890137,1969480000
2019-04-12,7624.149902,7630.520020,7596.560059,7628.149902,7628.149902,1968900000
2019-04-15,7630.600098,7636.799805,7578.540039,7629.120117,7629.120117,1827710000
2019-04-16,7651.189941,7670.399902,7631.640137,7654.729980,7654.729980,2102740000
2019-04-17,7705.319824,7715.069824,7659.850098,7680.720215,7680.720215,2317330000
2019-04-18,7688.930176,7694.180176,7647.399902,7689.720215,7689.720215,2124630000
2019-04-22,7658.370117,7715.330078,7653.890137,7713.490234,7713.490234,1790990000
2019-04-23,7724.169922,7819.339844,7719.089844,7810.709961,7810.709961,2099410000
2019-04-24,7813.020020,7827.049805,7783.589844,7784.410156,7784.410156,2043310000
2019-04-25,7850.709961,7851.970215,7778.229980,7816.919922,7816.919922,2073370000
2019-04-26,7791.149902,7826.890137,7742.600098,7826.680176,7826.680176,1982560000
2019-04-29,7825.640137,7851.850098,7812.970215,7839.040039,7839.040039,1781860000
2019-04-30,7769.299805,7792.319824,7726.069824,7781.459961,7781.459961,2131850000
2019-05-01,7828.140137,7851.029785,7749.740234,7751.850098,7751.850098,2273540000
2019-05-02,7751.640137,7791.509766,7672.540039,7724.060059,7724.060059,2211530000
2019-05-03,7784.290039,7847.520020,7772.439941,7845.729980,7845.729980,2081080000
2019-05-06,7662.919922,7804.540039,7662.919922,7794.089844,7794.089844,1979650000
2019-05-07,7713.490234,7743.060059,7572.609863,7640.149902,7640.149902,2397600000
2019-05-08,7623.319824,7678.819824,7593.750000,7617.549805,7617.549805,2214680000
2019-05-09,7525.810059,7605.029785,7472.709961,7582.750000,7582.750000,2549500000
2019-05-10,7556.040039,7623.009766,7426.750000,7586.529785,7586.529785,2421470000
2019-05-13,7385.549805,7433.919922,7303.640137,7324.129883,7324.129883,2484820000
2019-05-14,7366.640137,7449.029785,7337.939941,7401.879883,7401.879883,2103140000
2019-05-15,7354.819824,7524.220215,7353.899902,7503.250000,7503.250000,2014080000
2019-05-16,7509.910156,7627.029785,7502.759766,7580.140137,7580.140137,2168720000
2019-05-17,7513.149902,7605.669922,7496.919922,7503.680176,7503.680176,2176380000
2019-05-20,7391.729980,7424.589844,7351.919922,7376.700195,7376.700195,2130700000
2019-05-21,7442.310059,7472.709961,7417.069824,7451.020020,7451.020020,2000130000
2019-05-22,7413.839844,7458.109863,7410.709961,7420.660156,7420.660156,1884660000
2019-05-23,7331.669922,7337.470215,7261.459961,7307.930176,7307.930176,2270530000
2019-05-24,7353.970215,7371.299805,7294.100098,7300.959961,7300.959961,1685230000
2019-05-28,7321.270020,7362.290039,7274.700195,7278.379883,7278.379883,2378470000
2019-05-29,7222.549805,7254.200195,7176.669922,7216.859863,7216.859863,2282120000
2019-05-30,7234.830078,7262.770020,7204.419922,7245.399902,7245.399902,1875180000
2019-05-31,7148.709961,7183.229980,7125.970215,7127.959961,7127.959961,2239420000
2019-06-03,7110.339844,7126.430176,6936.680176,6978.020020,6978.020020,2580670000
2019-06-04,7056.180176,7169.790039,7023.089844,7166.750000,7166.750000,2374130000
2019-06-05,7230.810059,7235.229980,7146.430176,7220.899902,7220.899902,2139290000
2019-06-06,7229.859863,7293.220215,7201.589844,7275.930176,7275.930176,2093470000
2019-06-07,7315.330078,7445.990234,7309.009766,7417.290039,7417.290039,2074120000
2019-06-10,7472.600098,7573.000000,7468.169922,7501.930176,7501.930176,2042340000
2019-06-11,7584.750000,7595.569824,7489.990234,7513.850098,7513.850098,2121150000
2019-06-12,7493.549805,7507.520020,7459.200195,7472.290039,7472.290039,1978930000
2019-06-13,7500.850098,7530.910156,7487.089844,7510.680176,7510.680176,1848360000
2019-06-14,7476.470215,7500.740234,7454.870117,7479.109863,7479.109863,1808370000
2019-06-17,7500.279785,7546.990234,7492.169922,7526.520020,7526.520020,1950550000
2019-06-18,7606.609863,7689.080078,7595.589844,7635.399902,7635.399902,2250550000
2019-06-19,7652.520020,7681.560059,7606.279785,7667.740234,7667.740234,2027520000
2019-06-20,7770.169922,7770.609863,7681.430176,7738.049805,7738.049805,2108250000
2019-06-21,7719.419922,7772.529785,7708.250000,7728.779785,7728.779785,2909540000
2019-06-24,7737.000000,7746.680176,7720.779785,7723.020020,7723.020020,2073470000
2019-06-25,7720.910156,7723.040039,7584.169922,7591.540039,7591.540039,2132550000
2019-06-26,7642.919922,7688.640137,7616.910156,7627.049805,7627.049805,2122730000
2019-06-27,7656.680176,7672.979980,7636.720215,7657.049805,7657.049805,2083920000
2019-06-28,7674.520020,7682.259766,7639.450195,7671.080078,7671.080078,4101490000
2019-07-01,7816.560059,7820.810059,7735.669922,7768.140137,7768.140137,2219030000
2019-07-02,7763.029785,7800.470215,7746.009766,7799.819824,7799.819824,1956590000
2019-07-03,7819.060059,7857.689941,7811.290039,7857.689941,7857.689941,1548240000
2019-07-05,7806.069824,7854.709961,7774.589844,7841.299805,7841.299805,1690700000
2019-07-08,7790.459961,7841.299805,7756.109863,7785.790039,7785.790039,1957160000
2019-07-09,7748.290039,7833.930176,7748.229980,7826.859863,7826.859863,1871430000
2019-07-10,7869.729980,7923.930176,7858.680176,7903.399902,7903.399902,2066640000
2019-07-11,7918.649902,7934.600098,7873.160156,7896.779785,7896.779785,1970690000
2019-07-12,7908.580078,7944.080078,7900.390137,7943.240234,7943.240234,1835960000
2019-07-15,7961.069824,7969.790039,7940.450195,7966.930176,7966.930176,1790770000
2019-07-16,7958.439941,7965.759766,7904.950195,7927.080078,7927.080078,1947010000
2019-07-17,7927.910156,7941.100098,7887.979980,7888.759766,7888.759766,1887120000
2019-07-18,7850.120117,7912.330078,7827.490234,7904.129883,7904.129883,2063790000
2019-07-19,7944.859863,7950.220215,7832.390137,7834.899902,7834.899902,1893050000
2019-07-22,7862.379883,7918.470215,7862.270020,7905.120117,7905.120117,1860440000
2019-07-23,7946.049805,7955.089844,7895.049805,7954.560059,7954.560059,1845050000
2019-07-24,7928.779785,8010.830078,7926.990234,8010.609863,8010.609863,1953670000
2019-07-25,7979.140137,7983.959961,7921.209961,7929.870117,7929.870117,2058090000
2019-07-26,7992.129883,8027.180176,7986.720215,8016.950195,8016.950195,1975110000
2019-07-29,8010.049805,8010.049805,7939.979980,7989.080078,7989.080078,1882980000
2019-07-30,7927.560059,7983.109863,7923.450195,7952.470215,7952.470215,1893610000
2019-07-31,7972.759766,7979.200195,7774.930176,7848.779785,7848.779785,2679230000
2019-08-01,7866.600098,8000.939941,7769.020020,7801.149902,7801.149902,2815420000
2019-08-02,7740.910156,7755.089844,7645.180176,7692.799805,7692.799805,2262550000
2019-08-05,7510.020020,7528.899902,7356.270020,7415.689941,7415.689941,2661780000
2019-08-06,7492.020020,7541.740234,7432.310059,7521.319824,7521.319824,2217620000
2019-08-07,7436.140137,7569.899902,7386.390137,7551.899902,7551.899902,2470170000
2019-08-08,7608.029785,7726.459961,7576.819824,7724.830078,7724.830078,2442950000
2019-08-09,7684.560059,7709.509766,7591.140137,7646.270020,7646.270020,2221180000
2019-08-12,7597.189941,7623.439941,7528.950195,7561.680176,7561.680176,2068920000
2019-08-13,7553.430176,7778.339844,7553.330078,7728.149902,7728.149902,2353570000
2019-08-14,7594.640137,7621.700195,7480.580078,7490.129883,7490.129883,2543670000
2019-08-15,7503.140137,7523.500000,7429.359863,7484.890137,7484.890137,2190810000
2019-08-16,7548.899902,7622.729980,7548.899902,7604.109863,7604.109863,2018710000
2019-08-19,7715.410156,7740.740234,7604.109863,7719.319824,7719.319824,1946440000
2019-08-20,7708.310059,7731.310059,7664.209961,7664.470215,7664.470215,1750730000
2019-08-21,7731.750000,7754.660156,7706.569824,7733.220215,7733.220215,1721410000
2019-08-22,7750.979980,7764.790039,7649.279785,7707.430176,7707.430176,1780760000
2019-08-23,7658.479980,7722.430176,7442.930176,7464.990234,7464.990234,2214370000
2019-08-26,7540.689941,7577.770020,7506.169922,7575.020020,7575.020020,1691990000
2019-08-27,7630.459961,7640.680176,7531.959961,7566.029785,7566.029785,1914930000
2019-08-28,7536.700195,7598.149902,7500.220215,7587.899902,7587.899902,1663450000
2019-08-29,7678.689941,7723.939941,7654.310059,7702.310059,7702.310059,1703760000
2019-08-30,7743.229980,7747.080078,7642.899902,7691.000000,7691.000000,1668110000
2019-09-03,7634.029785,7670.169922,7584.819824,7609.509766,7609.509766,1938780000
2019-09-04,7683.779785,7724.910156,7663.640137,7719.250000,7719.250000,1893740000
2019-09-05,7803.450195,7879.970215,7803.450195,7862.540039,7862.540039,2108700000
2019-09-06,7868.870117,7874.990234,7835.890137,7852.540039,7852.540039,1878730000
2019-09-09,7876.399902,7877.410156,7795.859863,7832.399902,7832.399902,2186660000
2019-09-10,7793.279785,7817.580078,7743.609863,7814.740234,7814.740234,2366080000
2019-09-11,7820.709961,7888.339844,7812.069824,7887.580078,7887.580078,2322610000
2019-09-12,7931.959961,7975.330078,7907.330078,7917.339844,7917.339844,2228100000
2019-09-13,7903.729980,7923.410156,7879.589844,7892.950195,7892.950195,1984570000
2019-09-16,7833.729980,7868.740234,7831.759766,7852.410156,7852.410156,1876540000
2019-09-17,7849.879883,7891.209961,7840.990234,7888.790039,7888.790039,1857350000
2019-09-18,7877.580078,7891.169922,7791.580078,7888.560059,7888.560059,2045590000
2019-09-19,7904.390137,7950.209961,7888.310059,7901.790039,7901.790039,1818430000
2019-09-20,7901.459961,7920.529785,7794.270020,7823.549805,7823.549805,3363230000
2019-09-23,7815.229980,7842.979980,7790.290039,7818.609863,7818.609863,1781750000
2019-09-24,7855.970215,7873.250000,7684.799805,7710.040039,7710.040039,2310940000
2019-09-25,7706.500000,7822.430176,7647.629883,7803.540039,7803.540039,2022080000
2019-09-26,7794.279785,7798.120117,7718.689941,7771.990234,7771.990234,1886310000
2019-09-27,7786.029785,7790.799805,7626.819824,7681.580078,7681.580078,2041250000
2019-09-30,7705.970215,7761.839844,7693.490234,7749.450195,7749.450195,1809050000
2019-10-01,7782.819824,7821.720215,7675.419922,7684.140137,7684.140137,2250500000
2019-10-02,7627.589844,7631.339844,7513.689941,7550.790039,7550.790039,2503630000
2019-10-03,7557.189941,7640.419922,7463.569824,7638.390137,7638.390137,2157220000
2019-10-04,7677.330078,7759.359863,7670.919922,7754.100098,7754.100098,1748000000
2019-10-07,7725.680176,7784.790039,7712.680176,7725.129883,7725.129883,1759580000
2019-10-08,7671.379883,7707.169922,7603.759766,7604.270020,7604.270020,1943700000
2019-10-09,7678.660156,7717.939941,7655.479980,7690.529785,7690.529785,1563500000
2019-10-10,7688.419922,7772.680176,7682.609863,7740.359863,7740.359863,1793470000
2019-10-11,7835.930176,7904.049805,7831.109863,7843.879883,7843.879883,2184790000
2019-10-14,7834.740234,7865.669922,7827.160156,7842.330078,7842.330078,1423700000
2019-10-15,7867.959961,7960.140137,7863.649902,7942.850098,7942.850098,1841660000
2019-10-16,7911.990234,7941.759766,7898.310059,7920.209961,7920.209961,1900010000
2019-10-17,7976.640137,7981.140137,7914.939941,7942.140137,7942.140137,1864020000
2019-10-18,7938.299805,7946.810059,7829.750000,7868.490234,7868.490234,2020020000
2019-10-21,7911.580078,7941.479980,7887.740234,7940.330078,7940.330078,1756640000
2019-10-22,7968.250000,7977.009766,7871.979980,7874.620117,7874.620117,1850870000
2019-10-23,7858.479980,7890.209961,7845.089844,7889.470215,7889.470215,1822180000
2019-10-24,7956.229980,7969.660156,7912.720215,7966.720215,7966.720215,1893620000
2019-10-25,7926.600098,8033.290039,7926.600098,8029.220215,8029.220215,1911580000
2019-10-28,8071.390137,8119.729980,8070.899902,8110.669922,8110.669922,1959920000
2019-10-29,8101.549805,8108.609863,8045.640137,8047.509766,8047.509766,1842720000
2019-10-30,8056.899902,8096.330078,8017.919922,8083.109863,8083.109863,1936060000
2019-10-31,8100.620117,8110.439941,8041.649902,8083.830078,8083.830078,2276140000
2019-11-01,8121.950195,8161.979980,8111.729980,8161.169922,8161.169922,2071350000
2019-11-04,8218.929688,8228.330078,8197.320313,8210.660156,8210.660156,2166830000
2019-11-05,8225.349609,8229.089844,8191.049805,8210.179688,8210.179688,2327420000
2019-11-06,8204.339844,8204.339844,8157.359863,8196.030273,8196.030273,2342570000
2019-11-07,8237.679688,8271.820313,8198.910156,8219.650391,8219.650391,2403680000
2019-11-08,8208.370117,8256.290039,8186.310059,8255.889648,8255.889648,1982140000
2019-11-11,8212.370117,8245.889648,8202.360352,8241.910156,8241.910156,1719300000
2019-11-12,8249.620117,8293.179688,8238.330078,8263.790039,8263.790039,2001440000
2019-11-13,8235.679688,8274.610352,8233.379883,8259.809570,8259.809570,2180010000
2019-11-14,8238.849609,8264.940430,8212.589844,8257.830078,8257.830078,2113840000
2019-11-15,8303.839844,8315.900391,8284.200195,8315.519531,8315.519531,2199480000
2019-11-18,8303.219727,8340.410156,8274.679688,8328.480469,8328.480469,2053260000
2019-11-19,8357.429688,8357.799805,8308.280273,8338.740234,8338.740234,2094030000
2019-11-20,8315.549805,8339.259766,8226.250000,8283.750000,8283.750000,2608780000
2019-11-21,8273.950195,8282.330078,8242.219727,8265.620117,8265.620117,2073720000
2019-11-22,8287.250000,8292.110352,8229.490234,8272.049805,8272.049805,1885730000
2019-11-25,8309.549805,8372.820313,8309.549805,8371.929688,8371.929688,2262750000
2019-11-26,8374.259766,8398.040039,8364.110352,8385.750000,8385.750000,2439370000
2019-11-27,8407.230469,8445.610352,8399.629883,8444.709961,8444.709961,1748520000
2019-11-29,8422.019531,8435.959961,8402.129883,8403.679688,8403.679688,1099090000
2019-12-02,8409.870117,8409.870117,8274.610352,8309.259766,8309.259766,2240300000
2019-12-03,8201.629883,8258.400391,8167.359863,8254.740234,8254.740234,2318760000
2019-12-04,8291.860352,8316.459961,8285.879883,8296.530273,8296.530273,2158870000
2019-12-05,8321.190430,8321.190430,8272.830078,8308.400391,8308.400391,2133380000
2019-12-06,8370.230469,8405.849609,8365.250000,8397.370117,8397.370117,2057020000
2019-12-09,8388.750000,8425.769531,8359.870117,8362.740234,8362.740234,2123870000
2019-12-10,8364.549805,8392.889648,8339.370117,8354.290039,8354.290039,2058760000
2019-12-11,8371.650391,8408.080078,8361.370117,8402.610352,8402.610352,1982080000
2019-12-12,8391.919922,8493.110352,8380.089844,8466.889648,8466.889648,2396400000
2019-12-13,8461.419922,8517.519531,8441.889648,8487.709961,8487.709961,2219630000
2019-12-16,8544.269531,8584.780273,8542.419922,8570.330078,8570.330078,2368050000
2019-12-17,8586.330078,8592.450195,8564.150391,8575.700195,8575.700195,2382450000
2019-12-18,8587.200195,8608.099609,8578.559570,8580.620117,8580.620117,2742330000
2019-12-19,8592.679688,8642.740234,8592.679688,8641.290039,8641.290039,2446890000
2019-12-20,8666.570313,8687.660156,8656.480469,8678.490234,8678.490234,3830200000
2019-12-23,8703.059570,8710.900391,8690.150391,8696.009766,8696.009766,2028670000
2019-12-24,8705.299805,8708.219727,8684.120117,8699.509766,8699.509766,1014530000
2019-12-26,8717.950195,8778.330078,8716.030273,8778.309570,8778.309570,1639960000
2019-12-27,8805.860352,8811.099609,8749.860352,8770.980469,8770.980469,1833740000
2019-12-30,8766.389648,8768.299805,8671.919922,8709.730469,8709.730469,2051320000
2019-12-31,8681.330078,8735.429688,8674.379883,8733.070313,8733.070313,2186830000
2020-01-02,8802.219727,8873.629883,8786.900391,8872.219727,8872.219727,2862700000
2020-01-03,8755.169922,8843.650391,8755.169922,8793.900391,8793.900391,2586520000
2020-01-06,8713.889648,8849.980469,8713.889648,8848.519531,8848.519531,2810450000
2020-01-07,8857.139648,8872.469727,8821.679688,8846.450195,8846.450195,2381740000
2020-01-08,8845.450195,8953.549805,8834.940430,8912.370117,8912.370117,2472620000
2020-01-09,8990.040039,9004.549805,8938.530273,8989.629883,8989.629883,2540960000
2020-01-10,9021.879883,9024.870117,8951.830078,8966.639648,8966.639648,2382900000
2020-01-13,9007.940430,9071.530273,8991.349609,9070.650391,9070.650391,2536820000
2020-01-14,9068.019531,9080.160156,9020.919922,9033.419922,9033.419922,2553160000
2020-01-15,9039.309570,9078.870117,9008.950195,9035.669922,9035.669922,2443220000
2020-01-16,9088.080078,9126.070313,9066.309570,9125.000000,9125.000000,2312110000
2020-01-17,9159.480469,9176.469727,9118.980469,9173.730469,9173.730469,2542540000
2020-01-21,9145.639648,9187.419922,9141.780273,9166.629883,9166.629883,2686610000
2020-01-22,9212.349609,9242.480469,9179.269531,9188.580078,9188.580078,2454580000
2020-01-23,9186.139648,9221.129883,9145.230469,9216.980469,9216.980469,2465850000
2020-01-24,9266.349609,9272.370117,9101.440430,9141.469727,9141.469727,2622970000
2020-01-27,8913.160156,9001.440430,8910.969727,8952.179688,8952.179688,2593910000
2020-01-28,9013.230469,9111.320313,8994.280273,9090.929688,9090.929688,2169020000
2020-01-29,9141.519531,9153.080078,9067.290039,9101.610352,9101.610352,2234620000
2020-01-30,9038.919922,9140.690430,9019.719727,9136.089844,9136.089844,2345370000
2020-01-31,9169.910156,9170.219727,8961.589844,8991.509766,8991.509766,2696090000
2020-02-03,9033.519531,9148.500000,9031.070313,9126.230469,9126.230469,2427320000
2020-02-04,9256.940430,9352.959961,9224.860352,9334.059570,9334.059570,2447340000
2020-02-05,9441.339844,9442.750000,9311.879883,9367.480469,9367.480469,2470240000
2020-02-06,9395.690430,9448.719727,9357.860352,9445.919922,9445.919922,2313860000
2020-02-07,9397.769531,9453.240234,9376.910156,9401.099609,9401.099609,2243720000
2020-02-10,9373.200195,9517.740234,9373.200195,9516.839844,9516.839844,2187520000
2020-02-11,9567.809570,9600.049805,9493.629883,9517.860352,9517.860352,2450070000
2020-02-12,9569.820313,9615.910156,9552.030273,9613.200195,9613.200195,2366510000
2020-02-13,9540.669922,9636.410156,9532.740234,9595.700195,9595.700195,2254870000
2020-02-14,9613.879883,9634.750000,9583.080078,9623.580078,9623.580078,2226720000
2020-02-18,9567.280273,9647.719727,9567.280273,9629.799805,9629.799805,2279420000
2020-02-19,9683.940430,9736.570313,9676.070313,9718.730469,9718.730469,2470860000
2020-02-20,9696.660156,9714.230469,9513.230469,9627.830078,9627.830078,2745730000
2020-02-21,9582.540039,9594.000000,9406.379883,9446.690430,9446.690430,2750160000
2020-02-24,9055.299805,9194.910156,9028.870117,9079.629883,9079.629883,3188590000
2020-02-25,9167.330078,9183.780273,8807.110352,8834.870117,8834.870117,3595520000
2020-02-26,8883.009766,9032.879883,8813.919922,8873.759766,8873.759766,3587950000
2020-02-27,8632.540039,8786.679688,8430.530273,8436.669922,8436.669922,4559900000
2020-02-28,8133.850098,8490.469727,8133.850098,8461.830078,8461.830078,5320020000
2020-03-02,8569.910156,8879.389648,8446.500000,8877.980469,8877.980469,4249020000
2020-03-03,8892.679688,9000.459961,8516.580078,8594.490234,8594.490234,4336700000
2020-03-04,8745.639648,8952.110352,8669.759766,8949.280273,8949.280273,3634760000
2020-03-05,8713.190430,8864.190430,8613.910156,8671.660156,8671.660156,3763860000
2020-03-06,8395.950195,8571.879883,8319.900391,8530.339844,8530.339844,4292730000
2020-03-09,7912.140137,8241.769531,7912.140137,7948.029785,7948.029785,4554110000
2020-03-10,8213.969727,8376.440430,7942.129883,8372.269531,8372.269531,4447260000
2020-03-11,8166.259766,8224.730469,7900.990234,8006.120117,8006.120117,4302610000
2020-03-12,7452.759766,7808.310059,7255.620117,7263.649902,7263.649902,5099350000
2020-03-13,7683.040039,7998.509766,7301.879883,7995.259766,7995.259766,4701070000
2020-03-16,7502.259766,7563.450195,6993.609863,7020.379883,7020.379883,4618120000
2020-03-17,7198.529785,7550.129883,6959.149902,7473.950195,7473.950195,4920210000
2020-03-18,7023.859863,7336.879883,6837.529785,7175.180176,7175.180176,4935000000
2020-03-19,7190.209961,7514.140137,7037.470215,7288.520020,7288.520020,4778490000
2020-03-20,7391.220215,7487.830078,6969.770020,6994.290039,6994.290039,5260300000
2020-03-23,6952.709961,7145.290039,6771.910156,7006.919922,7006.919922,4348410000
2020-03-24,7349.000000,7555.910156,7304.390137,7553.830078,7553.830078,4441080000
2020-03-25,7543.959961,7777.609863,7390.410156,7469.620117,7469.620117,4683630000
2020-03-26,7549.830078,7913.109863,7549.830078,7897.129883,7897.129883,4014670000
2020-03-27,7657.439941,7817.740234,7580.220215,7588.370117,7588.370117,3989120000
2020-03-30,7678.830078,7902.089844,7651.430176,7889.009766,7889.009766,3870770000
2020-03-31,7855.740234,8011.600098,7765.459961,7813.500000,7813.500000,4078960000
2020-04-01,7582.779785,7701.680176,7423.970215,7486.290039,7486.290039,3700040000
2020-04-02,7445.879883,7641.870117,7432.279785,7635.660156,7635.660156,3622170000
2020-04-03,7631.569824,7673.490234,7439.779785,7528.109863,7528.109863,3294260000
2020-04-06,7819.060059,8110.660156,7763.089844,8081.660156,8081.660156,3849130000
2020-04-07,8287.480469,8305.589844,8043.069824,8049.310059,8049.310059,4085960000
2020-04-08,8134.299805,8254.410156,8058.410156,8229.540039,8229.540039,3487440000
2020-04-09,8284.309570,8334.230469,8167.930176,8238.530273,8238.530273,4145460000
2020-04-13,8209.679688,8338.150391,8158.580078,8332.740234,8332.740234,3184660000
2020-04-14,8489.269531,8708.549805,8470.740234,8692.160156,8692.160156,3767410000
2020-04-15,8548.469727,8666.240234,8500.559570,8591.959961,8591.959961,3347920000
2020-04-16,8689.089844,8793.349609,8605.509766,8757.830078,8757.830078,4057800000
2020-04-17,8876.660156,8879.240234,8704.379883,8832.410156,8832.410156,4348310000
2020-04-20,8742.540039,8855.179688,8725.330078,8726.509766,8726.509766,3827370000
2020-04-21,8639.740234,8663.089844,8359.839844,8403.000000,8403.000000,3788180000
2020-04-22,8575.570313,8708.480469,8550.610352,8664.639648,8664.639648,3041520000
2020-04-23,8693.730469,8796.490234,8624.629883,8641.500000,8641.500000,3759890000
2020-04-24,8666.570313,8791.360352,8599.990234,8786.599609,8786.599609,3696020000
2020-04-27,8865.580078,8887.620117,8803.889648,8837.660156,8837.660156,3694980000
2020-04-28,8913.280273,8918.379883,8668.669922,8677.599609,8677.599609,3730350000
2020-04-29,8871.040039,9025.820313,8832.000000,8982.759766,8982.759766,4407140000
2020-04-30,9005.240234,9023.030273,8920.419922,9000.509766,9000.509766,4335660000
2020-05-01,8791.879883,8887.580078,8688.580078,8718.179688,8718.179688,3741300000
2020-05-04,8683.940430,8840.330078,8665.400391,8834.110352,8834.110352,3443140000
2020-05-05,8922.389648,9031.000000,8900.570313,8930.620117,8930.620117,3933550000
2020-05-06,8997.019531,9065.580078,8950.889648,8984.860352,8984.860352,3656750000
2020-05-07,9104.669922,9136.179688,9045.230469,9101.879883,9101.879883,3787220000
2020-05-08,9165.700195,9224.490234,9126.969727,9220.349609,9220.349609,3813630000
2020-05-11,9155.209961,9346.269531,9155.209961,9298.919922,9298.919922,3925450000
2020-05-12,9326.059570,9354.450195,9109.089844,9112.450195,9112.450195,4336510000
2020-05-13,9123.690430,9209.490234,8890.160156,9000.080078,9000.080078,4273210000
2020-05-14,8946.450195,9097.750000,8860.769531,9094.419922,9094.419922,3965970000
2020-05-15,8976.290039,9157.459961,8958.080078,9152.639648,9152.639648,4240690000
2020-05-18,9281.360352,9367.540039,9248.780273,9331.929688,9331.929688,4341820000
2020-05-19,9326.280273,9422.900391,9296.250000,9298.540039,9298.540039,4193550000
2020-05-20,9415.250000,9498.280273,9412.830078,9485.019531,9485.019531,4315500000
2020-05-21,9487.629883,9515.049805,9361.830078,9377.990234,9377.990234,3745270000
2020-05-22,9363.669922,9421.929688,9325.070313,9413.990234,9413.990234,3668070000
2020-05-26,9570.530273,9570.530273,9379.900391,9389.980469,9389.980469,4448950000
2020-05-27,9366.629883,9445.059570,9182.450195,9442.049805,9442.049805,4489110000
2020-05-28,9404.830078,9568.889648,9391.839844,9416.709961,9416.709961,4113660000
2020-05-29,9440.639648,9573.549805,9379.929688,9555.530273,9555.530273,4742290000
2020-06-01,9526.429688,9609.379883,9515.339844,9598.889648,9598.889648,3847770000
2020-06-02,9603.179688,9660.080078,9511.879883,9657.309570,9657.309570,3990080000
2020-06-03,9689.719727,9729.690430,9648.929688,9704.690430,9704.690430,4679030000
2020-06-04,9672.169922,9741.969727,9577.709961,9629.660156,9629.660156,6141320000
2020-06-05,9673.089844,9846.629883,9659.450195,9824.389648,9824.389648,6607730000
2020-06-08,9805.690430,9904.519531,9753.870117,9901.519531,9901.519531,6197330000
2020-06-09,9861.179688,10006.900391,9859.000000,9967.169922,9967.169922,5319450000
2020-06-10,10037.980469,10155.200195,10022.440430,10094.259766,10094.259766,5170860000
2020-06-11,9907.559570,9978.190430,9586.250000,9588.480469,9588.480469,5300850000
2020-06-12,9785.580078,9849.009766,9499.089844,9663.780273,9663.780273,4388990000
2020-06-15,9517.139648,9809.410156,9489.580078,9776.889648,9776.889648,4476010000
2020-06-16,9983.650391,10010.889648,9801.450195,9949.370117,9949.370117,4669320000
2020-06-17,9998.860352,10058.650391,9952.500000,9982.480469,9982.480469,4279700000
2020-06-18,9972.349609,10018.559570,9942.110352,10012.049805,10012.049805,4335320000
2020-06-19,10104.629883,10121.669922,9937.809570,10008.639648,10008.639648,6093830000
2020-06-22,10009.000000,10134.639648,9989.490234,10130.330078,10130.330078,4506960000
2020-06-23,10192.419922,10306.900391,10172.070313,10209.820313,10209.820313,5755170000
2020-06-24,10183.769531,10232.419922,9943.240234,10002.700195,10002.700195,5589130000
2020-06-25,10003.500000,10110.290039,9901.209961,10101.830078,10101.830078,4779640000
2020-06-26,10087.080078,10093.980469,9837.740234,9849.360352,9849.360352,7309380000
2020-06-29,9850.549805,9965.080078,9742.889648,9961.160156,9961.160156,4336290000
2020-06-30,9970.209961,10185.349609,9956.830078,10156.849609,10156.849609,4510190000
2020-07-01,10160.410156,10321.769531,10142.750000,10279.250000,10279.250000,4624430000
2020-07-02,10386.379883,10432.549805,10328.780273,10341.889648,10341.889648,4038920000
2020-07-06,10487.700195,10625.099609,10485.820313,10604.059570,10604.059570,4570260000
2020-07-07,10595.940430,10704.929688,10516.629883,10524.009766,10524.009766,4337130000
2020-07-08,10594.410156,10669.129883,10528.820313,10666.700195,10666.700195,4030210000
2020-07-09,10745.870117,10785.959961,10574.969727,10754.589844,10754.589844,4013180000
2020-07-10,10751.769531,10842.780273,10639.480469,10836.330078,10836.330078,3537510000
2020-07-13,10951.540039,11069.259766,10574.559570,10602.209961,10602.209961,4851880000
2020-07-14,10502.849609,10701.879883,10370.790039,10689.519531,10689.519531,4461770000
2020-07-15,10752.110352,10780.400391,10570.959961,10701.679688,10701.679688,4647070000
2020-07-16,10589.860352,10658.900391,10495.089844,10626.459961,10626.459961,4277760000
2020-07-17,10651.599609,10680.700195,10558.780273,10645.219727,10645.219727,4361480000
2020-07-20,10672.959961,10971.519531,10621.900391,10952.080078,10952.080078,4314630000
2020-07-21,11015.540039,11017.429688,10800.870117,10833.070313,10833.070313,5350750000
2020-07-22,10850.919922,10910.240234,10776.240234,10870.750000,10870.750000,4128960000
2020-07-23,10853.160156,10885.379883,10531.219727,10580.589844,10580.589844,4501540000
